"","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","","","","","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN"
"","0","1","2","3","4",">=1: no MHRC","Util: w/o MN","Util: w/ MN","Util_gap: =1: not equal","0","1","2","3","4","0","1","2","3","4","MN_lic: >=1: no MN","MN_lic2: >=1: no MN"
"979",0.24977,0.03433,0.31810,0.21694,0.18086,1.00,0.4827171249,0.4756817729,1.00,6.25,0.07,0.41,0.14,0.07,6.25,0.32,0.32,0.14,0.07,1.00,0.00
"980",0.02153,0.05670,0.26088,0.34705,0.31384,1.00,0.2972684482,0.2972684482,0.00,6.25,1.10,0.57,0.25,0.12,6.25,1.10,0.57,0.25,0.12,0.00,0.00
"981",0.01375,0.25405,0.10341,0.46434,0.16445,1.00,0.3362394609,0.3357415036,1.00,6.25,1.48,0.20,0.27,0.06,6.25,1.48,0.26,0.26,0.06,1.00,0.00
"982",0.17115,0.26853,0.34085,0.14562,0.07385,0.00,0.4652328989,0.4652328989,0.00,6.25,0.90,0.34,0.07,0.02,6.25,0.90,0.34,0.07,0.02,0.00,0.00
"983",0.20454,0.30508,0.13597,0.27536,0.07905,1.00,0.4838507774,0.4837840113,1.00,6.25,0.88,0.14,0.16,0.02,6.25,0.88,0.15,0.15,0.02,1.00,0.00
"984",0.07776,0.08617,0.02732,0.32345,0.48530,1.00,0.3262588774,0.3232573168,1.00,6.25,0.74,0.08,0.30,0.17,6.25,0.74,0.26,0.26,0.17,1.00,0.00
"985",0.50400,0.18227,0.11299,0.01997,0.18076,1.00,0.7176520473,0.7127368640,1.00,6.25,0.28,0.08,0.00,0.07,6.25,0.28,0.08,0.04,0.04,1.00,0.00
"986",0.31639,0.02972,0.16160,0.33699,0.15531,1.00,0.5328013630,0.5280067038,1.00,6.25,0.04,0.24,0.21,0.06,6.25,0.19,0.19,0.19,0.06,1.00,0.00
"987",0.21849,0.21154,0.17539,0.30297,0.09161,1.00,0.4713277022,0.4713277022,0.00,6.25,0.68,0.21,0.17,0.03,6.25,0.68,0.21,0.17,0.03,0.00,0.00
"988",0.20931,0.38990,0.20356,0.13722,0.06002,0.00,0.5176040794,0.5176040794,0.00,6.25,0.97,0.18,0.06,0.01,6.25,0.97,0.18,0.06,0.01,0.00,0.00
"989",0.30884,0.34526,0.00039,0.04392,0.30159,1.00,0.5895757327,0.5756600654,1.00,6.25,0.75,0.00,0.02,0.12,6.25,0.75,0.05,0.05,0.05,2.00,0.00
"990",0.12220,0.44212,0.02279,0.37611,0.03678,1.00,0.4825656650,0.4700103438,1.00,6.25,1.21,0.01,0.20,0.01,6.25,1.21,0.13,0.13,0.01,1.00,0.00
"991",0.04542,0.20474,0.01927,0.59593,0.13464,1.00,0.3555088210,0.3464523892,1.00,6.25,1.27,0.02,0.32,0.05,6.25,1.27,0.27,0.27,0.05,1.00,0.00
"992",0.27591,0.08670,0.06631,0.22666,0.34442,1.00,0.4860354595,0.4847180931,1.00,6.25,0.23,0.09,0.18,0.13,6.25,0.23,0.15,0.15,0.13,1.00,0.00
"993",0.20318,0.21523,0.17691,0.16114,0.24353,1.00,0.4503096456,0.4503096456,0.00,6.25,0.72,0.22,0.11,0.10,6.25,0.72,0.22,0.11,0.10,0.00,0.00
"994",0.04038,0.37647,0.04421,0.05783,0.48111,1.00,0.3832109692,0.3758192887,1.00,6.25,1.41,0.04,0.04,0.17,6.25,1.41,0.12,0.12,0.12,2.00,0.00
"995",0.13496,0.19100,0.25312,0.09975,0.32117,1.00,0.3998511880,0.3985763756,1.00,6.25,0.85,0.34,0.07,0.12,6.25,0.85,0.34,0.10,0.10,1.00,0.00
"996",0.36077,0.11668,0.19688,0.05182,0.27385,1.00,0.5735154713,0.5695037955,1.00,6.25,0.24,0.21,0.02,0.11,6.25,0.24,0.21,0.07,0.07,1.00,0.00
"997",0.18554,0.04096,0.26313,0.45327,0.05710,1.00,0.4398023959,0.4368360599,1.00,6.25,0.15,0.42,0.24,0.01,6.25,0.35,0.35,0.24,0.01,1.00,0.00
"998",0.14829,0.27008,0.04265,0.32427,0.21471,1.00,0.4277251560,0.4218302102,1.00,6.25,0.96,0.04,0.21,0.08,6.25,0.96,0.16,0.16,0.08,1.00,0.00
"999",0.06416,0.13867,0.30905,0.15033,0.33779,1.00,0.3422832188,0.3422129298,1.00,6.25,1.03,0.47,0.11,0.13,6.25,1.03,0.47,0.12,0.12,1.00,0.00
"1000",0.20403,0.10642,0.05882,0.26896,0.36176,1.00,0.4273072572,0.4253651809,1.00,6.25,0.41,0.09,0.22,0.14,6.25,0.41,0.18,0.18,0.14,1.00,0.00

